p,min1,max1,min2,max2,min3,max3,name1,name2,name3
0.010036496,15,46,13,72,79,79,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,15,46,13,72,79,79,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,15,46,13,72,79,79,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,15,46,15,72,79,79,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,15,46,15,72,79,79,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,15,46,15,72,79,79,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,15,46,8,93,79,79,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,15,46,93,93,79,79,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,15,46,8,66,79,79,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,15,46,24,66,79,79,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,15,46,8,8,79,79,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,25,43,26,43,67,79,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,12,74,71,79,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,12,74,73,79,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,12,75,75,79,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,26,43,69,79,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,12,74,71,79,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,12,74,73,79,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,12,75,75,79,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,15,43,14,74,81,81,TrafficSpeed Low,Weather Data humidity,AQI Data PM10
0.010036496,4,16,14,74,81,81,TrafficSpeed High,Weather Data humidity,AQI Data PM10
0.010036496,5,16,14,74,81,81,TrafficSpeed High,Weather Data humidity,AQI Data PM10
0.010036496,16,49,20,21,81,81,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,49,27,42,81,81,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,49,27,42,81,81,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,49,27,42,81,81,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,49,13,72,81,81,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,49,13,72,81,81,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,49,13,72,81,81,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,49,15,72,81,81,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,49,15,72,81,81,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,49,15,72,81,81,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,49,93,93,81,81,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,49,8,66,81,81,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,49,24,66,81,81,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,49,8,8,81,81,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,25,43,20,22,67,81,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,26,42,67,81,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,13,74,71,81,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,13,74,73,81,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,13,74,75,81,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,8,93,67,81,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,20,22,69,81,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,26,42,69,81,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,13,74,71,81,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,13,74,73,81,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,13,74,75,81,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,8,93,69,81,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,4,18,20,21,81,81,TrafficSpeed High,Weather Data temperature,AQI Data NO2
0.010036496,4,18,27,42,81,81,TrafficSpeed High,Weather Data temperature,AQI Data NO2
0.010036496,4,18,27,42,81,81,TrafficSpeed High,Weather Data temperature,AQI Data NO2
0.010036496,4,18,27,42,81,81,TrafficSpeed High,Weather Data temperature,AQI Data NO2
0.010036496,4,18,13,72,81,81,TrafficSpeed High,Weather Data humidity,AQI Data NO2
0.010036496,4,18,13,72,81,81,TrafficSpeed High,Weather Data humidity,AQI Data NO2
0.010036496,4,18,13,72,81,81,TrafficSpeed High,Weather Data humidity,AQI Data NO2
0.010036496,4,18,15,72,81,81,TrafficSpeed High,Weather Data humidity,AQI Data NO2
0.010036496,4,18,15,72,81,81,TrafficSpeed High,Weather Data humidity,AQI Data NO2
0.010036496,4,18,15,72,81,81,TrafficSpeed High,Weather Data humidity,AQI Data NO2
0.010036496,4,18,93,93,81,81,TrafficSpeed High,Weather Data windspeed,AQI Data NO2
0.010036496,4,18,8,66,81,81,TrafficSpeed High,Weather Data windspeed,AQI Data NO2
0.010036496,4,18,24,66,81,81,TrafficSpeed High,Weather Data windspeed,AQI Data NO2
0.010036496,4,18,8,8,81,81,TrafficSpeed High,Weather Data windspeed,AQI Data NO2
0.010036496,15,43,14,74,83,83,TrafficSpeed Low,Weather Data humidity,AQI Data PM10
0.010036496,15,44,14,74,83,83,TrafficSpeed Low,Weather Data humidity,AQI Data PM10
0.010036496,24,43,14,74,83,83,TrafficSpeed Middle,Weather Data humidity,AQI Data PM10
0.010036496,4,16,14,74,83,83,TrafficSpeed High,Weather Data humidity,AQI Data PM10
0.010036496,5,16,14,74,83,83,TrafficSpeed High,Weather Data humidity,AQI Data PM10
0.010036496,17,26,32,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data PM25
0.010036496,17,26,32,41,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data PM25
0.010036496,17,26,93,93,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data PM25
0.010036496,17,26,13,13,83,83,TrafficSpeed Car,Weather Data winddir,AQI Data PM25
0.010036496,16,42,32,42,83,83,TrafficSpeed Low,Weather Data temperature,AQI Data PM25
0.010036496,16,42,32,41,83,83,TrafficSpeed Low,Weather Data temperature,AQI Data PM25
0.010036496,16,42,93,93,83,83,TrafficSpeed Low,Weather Data windspeed,AQI Data PM25
0.010036496,16,42,13,13,83,83,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010036496,24,42,32,42,73,83,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,24,42,32,41,73,83,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,24,42,93,93,73,83,TrafficSpeed Middle,Weather Data windspeed,AQI Data PM25
0.010036496,24,42,13,13,73,83,TrafficSpeed Middle,Weather Data winddir,AQI Data PM25
0.010036496,48,48,20,21,81,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,48,48,27,42,81,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,48,48,27,42,81,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,48,48,27,42,81,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,48,48,27,42,81,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,48,48,13,72,81,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,48,48,13,72,81,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,48,48,13,72,81,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,48,48,15,72,81,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,48,48,15,72,81,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,48,48,15,72,81,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,48,48,93,93,81,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,48,48,8,66,81,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,48,48,24,66,81,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,48,48,8,8,81,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,45,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,45,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,45,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,45,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,16,45,15,72,83,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,45,15,72,83,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,45,15,72,83,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,16,45,93,93,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,45,8,66,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,45,24,66,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,45,8,8,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,47,49,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,47,49,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,47,49,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,47,49,27,42,83,83,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,47,49,15,72,83,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,47,49,15,72,83,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,47,49,15,72,83,83,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,47,49,93,93,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,47,49,8,66,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,47,49,24,66,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,47,49,8,8,83,83,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,47,27,42,83,83,TrafficSpeed Low,Weather Data temperature,AQI Data NO2
0.010036496,16,47,27,42,83,83,TrafficSpeed Low,Weather Data temperature,AQI Data NO2
0.010036496,16,47,27,42,83,83,TrafficSpeed Low,Weather Data temperature,AQI Data NO2
0.010036496,16,47,27,42,83,83,TrafficSpeed Low,Weather Data temperature,AQI Data NO2
0.010036496,16,47,15,72,83,83,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,16,47,15,72,83,83,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,16,47,15,72,83,83,TrafficSpeed Low,Weather Data humidity,AQI Data NO2
0.010036496,16,47,93,93,83,83,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,16,47,8,66,83,83,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,16,47,24,66,83,83,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,16,47,8,8,83,83,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,25,43,20,21,67,83,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,13,72,71,83,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,13,72,73,83,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,13,72,75,83,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,20,21,69,83,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,13,72,71,83,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,13,72,73,83,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,13,72,75,83,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,15,33,8,93,85,85,TrafficSpeed Car,Weather Data windspeed,AQI Data PM10
0.010036496,15,43,13,74,85,85,TrafficSpeed Low,Weather Data humidity,AQI Data PM10
0.010036496,15,44,13,74,85,85,TrafficSpeed Low,Weather Data humidity,AQI Data PM10
0.010036496,24,43,13,74,85,85,TrafficSpeed Middle,Weather Data humidity,AQI Data PM10
0.010036496,4,16,13,74,85,85,TrafficSpeed High,Weather Data humidity,AQI Data PM10
0.010036496,5,16,13,74,85,85,TrafficSpeed High,Weather Data humidity,AQI Data PM10
0.010036496,16,27,32,42,85,85,TrafficSpeed Car,Weather Data temperature,AQI Data PM25
0.010036496,16,27,32,41,85,85,TrafficSpeed Car,Weather Data temperature,AQI Data PM25
0.010036496,16,27,93,93,85,85,TrafficSpeed Car,Weather Data windspeed,AQI Data PM25
0.010036496,16,27,13,13,85,85,TrafficSpeed Car,Weather Data winddir,AQI Data PM25
0.010036496,16,43,32,42,85,85,TrafficSpeed Low,Weather Data temperature,AQI Data PM25
0.010036496,16,43,32,41,85,85,TrafficSpeed Low,Weather Data temperature,AQI Data PM25
0.010036496,16,43,93,93,85,85,TrafficSpeed Low,Weather Data windspeed,AQI Data PM25
0.010036496,16,43,13,13,85,85,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010036496,24,43,32,42,85,85,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,24,43,32,41,85,85,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,24,43,93,93,85,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data PM25
0.010036496,24,43,13,13,85,85,TrafficSpeed Middle,Weather Data winddir,AQI Data PM25
0.010036496,25,41,31,42,85,85,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,25,42,31,42,85,85,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,17,41,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,41,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,41,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,41,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,41,15,72,83,85,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,17,41,15,72,83,85,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,17,41,15,72,83,85,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,17,41,93,93,83,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,41,8,66,83,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,41,24,66,83,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,41,8,8,83,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,44,93,93,85,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,44,8,66,85,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,44,24,66,85,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,16,44,8,8,85,85,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,37,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,37,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,37,27,42,83,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,37,26,42,85,85,TrafficSpeed Car,Weather Data temperature,AQI Data NO2
0.010036496,17,37,15,72,83,85,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,17,37,15,72,83,85,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,17,37,15,72,83,85,TrafficSpeed Car,Weather Data humidity,AQI Data NO2
0.010036496,15,47,93,93,85,85,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,15,47,8,66,85,85,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,15,47,24,66,85,85,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,15,47,8,8,85,85,TrafficSpeed Low,Weather Data windspeed,AQI Data NO2
0.010036496,25,43,27,42,67,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,27,42,77,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,27,42,79,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,27,42,81,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,25,43,15,72,71,85,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,15,72,73,85,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,15,72,75,85,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,25,43,93,93,67,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,25,43,8,66,67,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,25,43,24,66,67,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,25,43,8,8,67,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,27,42,69,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,27,42,77,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,27,42,79,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,27,42,81,85,TrafficSpeed Middle,Weather Data temperature,AQI Data NO2
0.010036496,24,43,15,72,71,85,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,15,72,73,85,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,15,72,75,85,TrafficSpeed Middle,Weather Data humidity,AQI Data NO2
0.010036496,24,43,93,93,69,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,8,66,69,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,24,66,69,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,8,8,69,85,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,18,43,32,42,85,86,TrafficSpeed Low,Weather Data temperature,AQI Data PM25
0.010036496,18,43,32,41,85,86,TrafficSpeed Low,Weather Data temperature,AQI Data PM25
0.010036496,18,43,93,93,85,86,TrafficSpeed Low,Weather Data windspeed,AQI Data PM25
0.010036496,18,43,13,13,85,86,TrafficSpeed Low,Weather Data winddir,AQI Data PM25
0.010036496,25,43,32,42,85,86,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,25,43,32,41,85,86,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,25,43,93,93,85,86,TrafficSpeed Middle,Weather Data windspeed,AQI Data PM25
0.010036496,25,43,13,13,85,86,TrafficSpeed Middle,Weather Data winddir,AQI Data PM25
0.010036496,15,43,20,21,87,87,TrafficSpeed Low,Weather Data temperature,AQI Data PM10
0.010036496,15,44,20,21,87,87,TrafficSpeed Low,Weather Data temperature,AQI Data PM10
0.010036496,24,43,20,21,87,87,TrafficSpeed Middle,Weather Data temperature,AQI Data PM10
0.010036496,4,16,20,21,87,87,TrafficSpeed High,Weather Data temperature,AQI Data PM10
0.010036496,5,16,20,21,87,87,TrafficSpeed High,Weather Data temperature,AQI Data PM10
0.010036496,25,41,32,42,69,87,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,25,41,32,41,69,87,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,25,41,93,93,73,87,TrafficSpeed Middle,Weather Data windspeed,AQI Data PM25
0.010036496,25,41,13,13,69,87,TrafficSpeed Middle,Weather Data winddir,AQI Data PM25
0.010036496,25,42,32,42,73,87,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,25,42,32,41,73,87,TrafficSpeed Middle,Weather Data temperature,AQI Data PM25
0.010036496,25,42,93,93,73,87,TrafficSpeed Middle,Weather Data windspeed,AQI Data PM25
0.010036496,25,42,13,13,73,87,TrafficSpeed Middle,Weather Data winddir,AQI Data PM25
0.010036496,17,37,93,93,83,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,8,66,83,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,24,66,83,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,8,8,83,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,93,93,85,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,8,66,85,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,24,66,85,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,37,8,8,85,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,42,93,93,87,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,42,8,66,87,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,42,24,66,87,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,17,42,8,8,87,87,TrafficSpeed Car,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,93,93,87,87,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,8,66,87,87,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,24,66,87,87,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,24,43,8,8,87,87,TrafficSpeed Middle,Weather Data windspeed,AQI Data NO2
0.010036496,15,45,8,93,89,89,TrafficSpeed Low,Weather Data windspeed,AQI Data PM10
0.010036496,15,43,20,21,89,89,TrafficSpeed Low,Weather Data temperature,AQI Data PM10
