p,min1,max1,min2,max2,name1,name2
0.01000391,26,61,32,40,AQI Data PM25,Weather Data temperature
0.01000391,33,61,31,41,AQI Data PM25,Weather Data temperature
0.01000391,48,61,31,42,AQI Data PM25,Weather Data temperature
0.01000391,51,61,30,42,AQI Data PM25,Weather Data temperature
0.01000391,57,61,29,42,AQI Data PM25,Weather Data temperature
0.010329771,61,61,28,42,AQI Data PM25,Weather Data temperature
0.01000391,63,65,29,42,AQI Data PM25,Weather Data temperature
0.01000391,63,67,30,42,AQI Data PM25,Weather Data temperature
0.010036496,67,67,29,42,AQI Data PM25,Weather Data temperature
0.010101668,69,69,20,21,AQI Data PM25,Weather Data temperature
0.010069082,69,70,30,42,AQI Data PM25,Weather Data temperature
0.010394943,73,73,20,21,AQI Data PM25,Weather Data temperature
0.010492701,77,77,31,43,AQI Data PM25,Weather Data temperature
0.01000391,63,79,31,42,AQI Data PM25,Weather Data temperature
0.010036496,67,79,31,42,AQI Data PM25,Weather Data temperature
0.01016684,81,81,31,42,AQI Data PM25,Weather Data temperature
0.010036496,85,85,31,42,AQI Data PM25,Weather Data temperature
0.01000391,63,100,32,42,AQI Data PM25,Weather Data temperature
0.010036496,67,100,32,42,AQI Data PM25,Weather Data temperature
0.010036496,103,103,32,42,AQI Data PM25,Weather Data temperature
0.01000391,63,105,32,41,AQI Data PM25,Weather Data temperature
0.010036496,67,105,32,41,AQI Data PM25,Weather Data temperature
0.01000391,63,113,33,41,AQI Data PM25,Weather Data temperature
0.01000391,67,113,33,41,AQI Data PM25,Weather Data temperature
0.01000391,115,115,33,39,AQI Data PM25,Weather Data temperature
0.01000391,63,116,33,38,AQI Data PM25,Weather Data temperature
0.01000391,67,116,33,38,AQI Data PM25,Weather Data temperature
0.01000391,63,117,34,38,AQI Data PM25,Weather Data temperature
0.01000391,67,117,34,38,AQI Data PM25,Weather Data temperature
0.01000391,63,118,35,38,AQI Data PM25,Weather Data temperature
0.01000391,67,118,35,38,AQI Data PM25,Weather Data temperature
0.01000391,63,121,35,37,AQI Data PM25,Weather Data temperature
0.01000391,67,121,35,37,AQI Data PM25,Weather Data temperature
0.010036496,123,124,35,37,AQI Data PM25,Weather Data temperature
0.01000391,63,125,36,36,AQI Data PM25,Weather Data temperature
0.01000391,67,125,36,36,AQI Data PM25,Weather Data temperature
0.010101668,63,131,20,20,AQI Data PM25,Weather Data temperature
0.01000391,134,134,20,20,AQI Data PM25,Weather Data temperature
0.01016684,134,134,36,36,AQI Data PM25,Weather Data temperature
0.010069082,134,134,38,38,AQI Data PM25,Weather Data temperature
0.010069082,137,137,35,36,AQI Data PM25,Weather Data temperature
0.010036496,140,140,35,36,AQI Data PM25,Weather Data temperature
0.01000391,137,144,36,36,AQI Data PM25,Weather Data temperature
0.01000391,8,9,29,35,AQI Data PM25,Weather Data temperature
0.010199426,9,9,29,38,AQI Data PM25,Weather Data temperature
0.01000391,5,10,29,29,AQI Data PM25,Weather Data temperature
0.010036496,12,12,22,22,AQI Data PM25,Weather Data temperature
0.010101668,12,12,24,57,AQI Data PM25,Weather Data temperature
0.010101668,12,13,31,54,AQI Data PM25,Weather Data temperature
0.010036496,12,14,31,53,AQI Data PM25,Weather Data humidity
0.01000391,15,17,25,52,AQI Data PM25,Weather Data humidity
0.010134254,17,17,25,55,AQI Data PM25,Weather Data humidity
0.01000391,19,19,24,56,AQI Data PM25,Weather Data humidity
0.01000391,12,21,27,27,AQI Data PM25,Weather Data humidity
0.01000391,19,21,26,54,AQI Data PM25,Weather Data humidity
0.010101668,21,21,26,55,AQI Data PM25,Weather Data humidity
0.010199426,23,23,26,58,AQI Data PM25,Weather Data humidity
0.010069082,23,24,26,57,AQI Data PM25,Weather Data humidity
0.01000391,26,26,21,60,AQI Data PM25,Weather Data humidity
0.01000391,26,28,22,58,AQI Data PM25,Weather Data humidity
0.010069082,28,28,22,60,AQI Data PM25,Weather Data humidity
0.010069082,28,31,24,59,AQI Data PM25,Weather Data humidity
0.010134254,30,31,24,60,AQI Data PM25,Weather Data humidity
0.01000391,28,33,25,59,AQI Data PM25,Weather Data humidity
0.01000391,30,33,25,59,AQI Data PM25,Weather Data humidity
0.010362357,33,33,22,60,AQI Data PM25,Weather Data humidity
0.01000391,33,35,22,58,AQI Data PM25,Weather Data humidity
0.01016684,35,35,22,59,AQI Data PM25,Weather Data humidity
0.01000391,37,37,19,60,AQI Data PM25,Weather Data humidity
0.01000391,37,38,20,60,AQI Data PM25,Weather Data humidity
0.01000391,39,39,19,59,AQI Data PM25,Weather Data humidity
0.010036496,45,45,18,64,AQI Data PM25,Weather Data humidity
0.01000391,53,54,15,67,AQI Data PM25,Weather Data humidity
0.01000391,53,55,15,65,AQI Data PM25,Weather Data humidity
0.01000391,57,57,15,68,AQI Data PM25,Weather Data humidity
0.01000391,53,59,16,64,AQI Data PM25,Weather Data humidity
0.01000391,57,59,16,65,AQI Data PM25,Weather Data humidity
0.010101668,59,59,16,68,AQI Data PM25,Weather Data humidity
0.010036496,59,62,17,66,AQI Data PM25,Weather Data humidity
0.010069082,61,62,16,68,AQI Data PM25,Weather Data humidity
0.01016684,65,65,18,68,AQI Data PM25,Weather Data humidity
0.01000391,65,66,18,67,AQI Data PM25,Weather Data humidity
0.010101668,69,69,18,68,AQI Data PM25,Weather Data humidity
0.01000391,59,75,18,66,AQI Data PM25,Weather Data humidity
0.01000391,61,75,18,66,AQI Data PM25,Weather Data humidity
0.01000391,77,79,18,68,AQI Data PM25,Weather Data humidity
0.01000391,83,83,16,69,AQI Data PM25,Weather Data humidity
0.01000391,81,85,18,68,AQI Data PM25,Weather Data humidity
0.010101668,85,85,18,69,AQI Data PM25,Weather Data humidity
0.01000391,41,86,18,60,AQI Data PM25,Weather Data humidity
0.01000391,43,86,18,62,AQI Data PM25,Weather Data humidity
0.01000391,45,86,18,63,AQI Data PM25,Weather Data humidity
0.01000391,47,86,18,64,AQI Data PM25,Weather Data humidity
0.01000391,59,86,18,65,AQI Data PM25,Weather Data humidity
0.01000391,61,86,18,65,AQI Data PM25,Weather Data humidity
0.01000391,77,86,18,66,AQI Data PM25,Weather Data humidity
0.010069082,87,87,19,67,AQI Data PM25,Weather Data humidity
0.010036496,89,91,18,68,AQI Data PM25,Weather Data humidity
0.010036496,89,93,19,67,AQI Data PM25,Weather Data humidity
0.010134254,93,93,18,68,AQI Data PM25,Weather Data humidity
0.010069082,93,95,21,68,AQI Data PM25,Weather Data humidity
0.010069082,95,95,18,68,AQI Data PM25,Weather Data humidity
0.01000391,15,97,31,52,AQI Data PM25,Weather Data humidity
0.01000391,17,97,31,52,AQI Data PM25,Weather Data humidity
0.01000391,21,97,28,55,AQI Data PM25,Weather Data humidity
0.01000391,23,97,27,55,AQI Data PM25,Weather Data humidity
0.01000391,33,97,22,56,AQI Data PM25,Weather Data humidity
0.01000391,35,97,22,56,AQI Data PM25,Weather Data humidity
0.01000391,39,97,21,59,AQI Data PM25,Weather Data humidity
0.010036496,87,97,21,66,AQI Data PM25,Weather Data humidity
0.010069082,93,97,21,67,AQI Data PM25,Weather Data humidity
0.010069082,95,97,21,67,AQI Data PM25,Weather Data humidity
0.010101668,97,97,19,68,AQI Data PM25,Weather Data humidity
0.010036496,101,101,21,68,AQI Data PM25,Weather Data humidity
0.01016684,103,103,19,67,AQI Data PM25,Weather Data humidity
0.010036496,105,105,19,68,AQI Data PM25,Weather Data humidity
0.01000391,99,107,21,67,AQI Data PM25,Weather Data humidity
0.01000391,105,107,19,67,AQI Data PM25,Weather Data humidity
0.010134254,109,109,19,67,AQI Data PM25,Weather Data humidity
0.01000391,105,116,19,66,AQI Data PM25,Weather Data humidity
0.01000391,105,117,20,66,AQI Data PM25,Weather Data humidity
0.01000391,105,118,20,65,AQI Data PM25,Weather Data humidity
0.01000391,105,121,21,65,AQI Data PM25,Weather Data humidity
0.010069082,120,121,21,66,AQI Data PM25,Weather Data humidity
0.01000391,105,124,22,65,AQI Data PM25,Weather Data humidity
0.010069082,120,124,22,65,AQI Data PM25,Weather Data humidity
0.01000391,105,127,22,63,AQI Data PM25,Weather Data humidity
0.010069082,120,127,22,63,AQI Data PM25,Weather Data humidity
0.010199426,127,127,22,66,AQI Data PM25,Weather Data humidity
0.01000391,105,128,22,22,AQI Data PM25,Weather Data humidity
0.01000391,105,128,65,65,AQI Data PM25,Weather Data humidity
0.010036496,120,128,22,22,AQI Data PM25,Weather Data humidity
0.01000391,120,128,65,65,AQI Data PM25,Weather Data humidity
0.010036496,127,128,22,22,AQI Data PM25,Weather Data humidity
0.010036496,127,128,24,65,AQI Data PM25,Weather Data humidity
0.010036496,127,132,24,63,AQI Data PM25,Weather Data humidity
0.01000391,127,134,24,61,AQI Data PM25,Weather Data humidity
0.01000391,127,135,24,59,AQI Data PM25,Weather Data humidity
0.01000391,127,137,25,59,AQI Data PM25,Weather Data humidity
0.010134254,137,137,24,59,AQI Data PM25,Weather Data humidity
0.010101668,141,144,24,59,AQI Data PM25,Weather Data humidity
0.01000391,137,146,24,58,AQI Data PM25,Weather Data humidity
0.01000391,137,148,26,53,AQI Data PM25,Weather Data humidity
0.01000391,137,148,55,55,AQI Data PM25,Weather Data humidity
0.010036496,148,148,25,53,AQI Data PM25,Weather Data humidity
0.01000391,137,150,45,53,AQI Data PM25,Weather Data humidity
0.01000391,148,150,45,53,AQI Data PM25,Weather Data humidity
0.01000391,150,150,26,53,AQI Data PM25,Weather Data humidity
0.01000391,150,152,26,52,AQI Data PM25,Weather Data humidity
0.010134254,152,152,26,53,AQI Data PM25,Weather Data humidity
0.01000391,150,153,45,47,AQI Data PM25,Weather Data humidity
0.01000391,152,153,45,47,AQI Data PM25,Weather Data humidity
0.01000391,137,155,26,43,AQI Data PM25,Weather Data humidity
0.01000391,148,155,26,43,AQI Data PM25,Weather Data humidity
0.01000391,150,155,45,46,AQI Data PM25,Weather Data humidity
0.01000391,150,155,50,52,AQI Data PM25,Weather Data humidity
0.01000391,152,155,45,46,AQI Data PM25,Weather Data humidity
0.01000391,152,155,50,52,AQI Data PM25,Weather Data humidity
0.01000391,137,156,27,41,AQI Data PM25,Weather Data humidity
0.01000391,148,156,27,41,AQI Data PM25,Weather Data humidity
0.01000391,137,158,28,41,AQI Data PM25,Weather Data humidity
0.01000391,148,158,28,41,AQI Data PM25,Weather Data humidity
0.01000391,137,162,31,40,AQI Data PM25,Weather Data humidity
0.01000391,148,162,31,40,AQI Data PM25,Weather Data humidity
0.01000391,137,164,31,39,AQI Data PM25,Weather Data humidity
0.01000391,148,164,31,39,AQI Data PM25,Weather Data humidity
0.01000391,137,165,32,39,AQI Data PM25,Weather Data humidity
0.01000391,148,165,32,39,AQI Data PM25,Weather Data humidity
0.01000391,137,166,32,38,AQI Data PM25,Weather Data humidity
0.01000391,148,166,32,38,AQI Data PM25,Weather Data humidity
0.01000391,137,167,33,38,AQI Data PM25,Weather Data humidity
0.01000391,148,167,33,38,AQI Data PM25,Weather Data humidity
0.01000391,137,168,33,37,AQI Data PM25,Weather Data humidity
0.01000391,148,168,33,37,AQI Data PM25,Weather Data humidity
0.01016684,73,73,8,93,AQI Data PM25,Weather Data humidity
0.01016684,77,77,8,93,AQI Data PM25,Weather Data humidity
0.010036496,73,151,93,93,AQI Data PM25,Weather Data humidity
0.01000391,8,167,8,66,AQI Data PM25,Weather Data humidity
0.01000391,5,177,24,66,AQI Data PM25,Weather Data humidity
0.01000391,8,180,8,8,AQI Data PM25,Weather Data humidity
0.01000391,5,200,66,66,AQI Data PM25,Weather Data windspeed
0.01000391,3,218,24,43,AQI Data PM25,Weather Data windspeed
0.01000391,0,264,24,24,AQI Data PM25,Weather Data windspeed
0.01000391,0,264,43,43,AQI Data PM25,Weather Data windspeed
0.010362357,266,270,43,43,AQI Data PM25,Weather Data windspeed
0.01000391,266,321,24,24,AQI Data PM25,Weather Data windspeed
0.010036496,323,335,24,24,AQI Data PM25,Weather Data windspeed
0.010036496,341,341,24,24,AQI Data PM25,Weather Data windspeed
0.011014077,0,23,12,13,AQI Data PM25,Weather Data windspeed
0.012350104,0,23,22,23,AQI Data PM25,Weather Data windspeed
0.01238269,1,23,12,23,AQI Data PM25,Weather Data windspeed
0.010101668,25,253,12,23,AQI Data PM25,Weather Data windspeed
0.01000391,25,260,22,23,AQI Data PM25,Weather Data windspeed
0.010101668,25,273,12,13,AQI Data PM25,Weather Data windspeed
0.01000391,25,279,22,22,AQI Data PM25,Weather Data winddir
0.010036496,25,288,13,13,AQI Data PM25,Weather Data winddir
0.010199426,19,19,32,34,AQI Data NO2,Weather Data winddir
0.010069082,19,19,36,36,AQI Data NO2,Weather Data winddir
0.010134254,21,21,31,39,AQI Data NO2,Weather Data winddir
0.010232013,27,27,27,42,AQI Data NO2,Weather Data winddir
0.010688217,29,29,27,42,AQI Data NO2,Weather Data winddir
0.010101668,31,31,26,42,AQI Data NO2,Weather Data winddir
0.010525287,33,33,26,42,AQI Data NO2,Weather Data temperature
0.010688217,35,35,26,43,AQI Data NO2,Weather Data temperature
0.01000391,39,39,25,43,AQI Data NO2,Weather Data temperature
0.010362357,41,41,20,43,AQI Data NO2,Weather Data temperature
0.010753389,43,43,20,43,AQI Data NO2,Weather Data temperature
0.01000391,37,53,26,43,AQI Data NO2,Weather Data temperature
0.010069082,45,53,20,43,AQI Data NO2,Weather Data temperature
0.01000391,19,61,32,33,AQI Data NO2,Weather Data temperature
0.01000391,21,61,32,39,AQI Data NO2,Weather Data temperature
0.01000391,23,61,31,40,AQI Data NO2,Weather Data temperature
0.01000391,25,61,31,41,AQI Data NO2,Weather Data temperature
0.01000391,27,61,29,42,AQI Data NO2,Weather Data temperature
0.01000391,29,61,28,42,AQI Data NO2,Weather Data temperature
0.01000391,31,61,27,42,AQI Data NO2,Weather Data temperature
0.01000391,41,61,20,20,AQI Data NO2,Weather Data temperature
0.01000391,43,61,20,24,AQI Data NO2,Weather Data temperature
0.010069082,45,61,20,42,AQI Data NO2,Weather Data temperature
0.010394943,55,61,20,43,AQI Data NO2,Weather Data temperature
0.010036496,63,73,20,43,AQI Data NO2,Weather Data temperature
0.010655631,75,75,20,43,AQI Data NO2,Weather Data temperature
0.010036496,63,77,24,43,AQI Data NO2,Weather Data temperature
0.010785975,77,77,20,43,AQI Data NO2,Weather Data temperature
0.010036496,63,79,26,43,AQI Data NO2,Weather Data temperature
0.010199426,77,79,26,43,AQI Data NO2,Weather Data temperature
0.010232013,79,79,20,43,AQI Data NO2,Weather Data temperature
0.010036496,63,81,20,22,AQI Data NO2,Weather Data temperature
0.010036496,63,81,26,42,AQI Data NO2,Weather Data temperature
0.010101668,77,81,26,42,AQI Data NO2,Weather Data temperature
0.010101668,79,81,26,42,AQI Data NO2,Weather Data temperature
0.010101668,81,81,20,43,AQI Data NO2,Weather Data temperature
0.010036496,63,83,20,21,AQI Data NO2,Weather Data temperature
0.010101668,81,83,20,21,AQI Data NO2,Weather Data temperature
0.011274765,83,83,20,22,AQI Data NO2,Weather Data temperature
0.010427529,83,83,26,42,AQI Data NO2,Weather Data temperature
0.010036496,63,85,27,42,AQI Data NO2,Weather Data temperature
0.010036496,77,85,27,42,AQI Data NO2,Weather Data temperature
0.010036496,79,85,27,42,AQI Data NO2,Weather Data temperature
0.010036496,81,85,27,42,AQI Data NO2,Weather Data temperature
0.010134254,83,85,22,22,AQI Data NO2,Weather Data temperature
0.011014077,85,85,20,22,AQI Data NO2,Weather Data temperature
0.010036496,85,85,26,42,AQI Data NO2,Weather Data temperature
0.010720803,87,87,20,22,AQI Data NO2,Weather Data temperature
0.010232013,87,87,27,42,AQI Data NO2,Weather Data temperature
0.01000391,63,89,29,42,AQI Data NO2,Weather Data temperature
0.01000391,77,89,29,42,AQI Data NO2,Weather Data temperature
0.01000391,79,89,29,42,AQI Data NO2,Weather Data temperature
0.01000391,81,89,29,42,AQI Data NO2,Weather Data temperature
0.01000391,85,89,29,42,AQI Data NO2,Weather Data temperature
0.01016684,89,89,20,22,AQI Data NO2,Weather Data temperature
0.01000391,89,89,28,42,AQI Data NO2,Weather Data temperature
0.01000391,63,91,30,41,AQI Data NO2,Weather Data temperature
0.01000391,77,91,30,41,AQI Data NO2,Weather Data temperature
0.01000391,79,91,30,41,AQI Data NO2,Weather Data temperature
0.01000391,81,91,30,41,AQI Data NO2,Weather Data temperature
0.01000391,85,91,30,41,AQI Data NO2,Weather Data temperature
0.01000391,89,91,30,41,AQI Data NO2,Weather Data temperature
0.01000391,91,91,20,22,AQI Data NO2,Weather Data temperature
0.01016684,91,91,29,42,AQI Data NO2,Weather Data temperature
0.010036496,93,93,20,21,AQI Data NO2,Weather Data temperature
0.010069082,93,93,29,41,AQI Data NO2,Weather Data temperature
0.010069082,95,95,30,41,AQI Data NO2,Weather Data temperature
0.01000391,63,97,31,41,AQI Data NO2,Weather Data temperature
0.01000391,77,97,31,41,AQI Data NO2,Weather Data temperature
0.01000391,79,97,31,41,AQI Data NO2,Weather Data temperature
0.01000391,81,97,31,41,AQI Data NO2,Weather Data temperature
0.01000391,85,97,31,41,AQI Data NO2,Weather Data temperature
0.01000391,89,97,31,41,AQI Data NO2,Weather Data temperature
0.01000391,91,97,31,41,AQI Data NO2,Weather Data temperature
0.01000391,63,99,20,20,AQI Data NO2,Weather Data temperature
0.01000391,63,99,31,37,AQI Data NO2,Weather Data temperature
0.01000391,63,99,39,40,AQI Data NO2,Weather Data temperature
0.01000391,77,99,31,37,AQI Data NO2,Weather Data temperature
0.01000391,77,99,39,40,AQI Data NO2,Weather Data temperature
0.01000391,79,99,31,37,AQI Data NO2,Weather Data temperature
0.01000391,79,99,39,40,AQI Data NO2,Weather Data temperature
0.01000391,81,99,20,20,AQI Data NO2,Weather Data temperature
0.01000391,81,99,31,37,AQI Data NO2,Weather Data temperature
0.01000391,81,99,39,40,AQI Data NO2,Weather Data temperature
0.01000391,83,99,20,20,AQI Data NO2,Weather Data temperature
0.01000391,85,99,31,37,AQI Data NO2,Weather Data temperature
0.01000391,85,99,39,40,AQI Data NO2,Weather Data temperature
0.01000391,89,99,31,37,AQI Data NO2,Weather Data temperature
0.01000391,89,99,39,40,AQI Data NO2,Weather Data temperature
0.01000391,91,99,31,37,AQI Data NO2,Weather Data temperature
0.01000391,91,99,39,40,AQI Data NO2,Weather Data temperature
0.010460115,99,99,31,40,AQI Data NO2,Weather Data temperature
0.01000391,63,101,31,36,AQI Data NO2,Weather Data temperature
0.01000391,77,101,31,36,AQI Data NO2,Weather Data temperature
0.01000391,79,101,31,36,AQI Data NO2,Weather Data temperature
0.01000391,81,101,31,36,AQI Data NO2,Weather Data temperature
0.01000391,85,101,31,36,AQI Data NO2,Weather Data temperature
0.01000391,89,101,31,36,AQI Data NO2,Weather Data temperature
0.01000391,91,101,31,36,AQI Data NO2,Weather Data temperature
0.010329771,99,101,31,36,AQI Data NO2,Weather Data temperature
0.01000391,63,103,31,31,AQI Data NO2,Weather Data temperature
0.01000391,63,103,33,36,AQI Data NO2,Weather Data temperature
0.01000391,77,103,31,31,AQI Data NO2,Weather Data temperature
0.01000391,77,103,33,36,AQI Data NO2,Weather Data temperature
0.01000391,79,103,31,31,AQI Data NO2,Weather Data temperature
